Date,Price,Open,High,Low,Vol.,Change %
01-Nov-20,"13,759.40","13,795.50","13,889.50","13,628.70",51.71K,-0.27%
31-Oct-20,"13,797.30","13,560.20","14,065.40","13,441.70",102.75K,1.75%
30-Oct-20,"13,559.90","13,457.00","13,667.90","13,134.50",108.77K,0.76%
29-Oct-20,"13,457.20","13,278.30","13,640.00","12,982.90",111.23K,1.34%
28-Oct-20,"13,278.90","13,658.30","13,851.70","12,907.60",144.18K,-2.77%
27-Oct-20,"13,657.80","13,061.50","13,782.30","13,050.30",128.64K,4.56%
26-Oct-20,"13,061.60","13,033.00","13,229.70","12,792.40",89.47K,0.23%
25-Oct-20,"13,032.20","13,117.00","13,345.30","12,900.40",59.73K,-0.65%
24-Oct-20,"13,117.20","12,933.60","13,161.50","12,876.40",51.20K,1.42%
23-Oct-20,"12,934.10","12,972.70","13,025.50","12,738.90",73.94K,-0.31%
22-Oct-20,"12,974.60","12,805.50","13,183.90","12,698.20",113.31K,1.30%
21-Oct-20,"12,808.70","11,913.60","13,213.50","11,894.60",197.72K,7.51%
20-Oct-20,"11,913.50","11,753.90","12,029.40","11,685.70",94.59K,1.36%
19-Oct-20,"11,753.40","11,507.10","11,823.30","11,413.90",73.04K,2.14%
18-Oct-20,"11,506.90","11,362.10","11,506.90","11,349.80",31.51K,1.27%
17-Oct-20,"11,362.10","11,321.80","11,402.70","11,274.40",29.86K,0.35%
16-Oct-20,"11,322.00","11,503.20","11,542.20","11,224.60",71.42K,-1.57%
15-Oct-20,"11,503.00","11,421.40","11,590.90","11,276.70",70.84K,0.72%
14-Oct-20,"11,420.40","11,424.40","11,541.00","11,293.50",59.12K,-0.03%
13-Oct-20,"11,423.80","11,533.50","11,558.00","11,315.90",64.67K,-0.95%
12-Oct-20,"11,533.90","11,370.80","11,715.90","11,227.40",84.02K,1.43%
11-Oct-20,"11,371.00","11,295.60","11,439.40","11,277.60",41.06K,0.64%
10-Oct-20,"11,298.40","11,053.50","11,475.00","11,053.10",65.81K,2.21%
09-Oct-20,"11,054.20","10,923.50","11,103.00","10,836.90",70.95K,1.19%
08-Oct-20,"10,924.10","10,670.70","10,948.60","10,549.60",79.78K,2.37%
07-Oct-20,"10,670.90","10,601.00","10,680.10","10,553.30",49.27K,0.64%
06-Oct-20,"10,602.60","10,790.20","10,800.30","10,530.80",69.07K,-1.73%
05-Oct-20,"10,789.50","10,672.50","10,789.60","10,623.40",48.86K,1.09%
04-Oct-20,"10,672.90","10,544.40","10,693.30","10,520.80",31.40K,1.22%
03-Oct-20,"10,544.20","10,572.20","10,597.80","10,501.20",29.10K,-0.27%
02-Oct-20,"10,572.30","10,619.60","10,662.90","10,387.60",77.94K,-0.45%
01-Oct-20,"10,620.50","10,776.60","10,913.70","10,462.70",95.33K,-1.44%
30-Sep-20,"10,776.10","10,843.40","10,847.70","10,667.60",55.55K,-0.60%
29-Sep-20,"10,840.90","10,694.30","10,858.40","10,642.40",59.64K,1.38%
28-Sep-20,"10,693.20","10,776.40","10,946.60","10,685.20",72.29K,-0.77%
27-Sep-20,"10,776.20","10,727.90","10,799.20","10,602.70",40.92K,0.45%
26-Sep-20,"10,727.90","10,688.90","10,793.30","10,650.20",37.85K,0.37%
25-Sep-20,"10,688.80","10,739.90","10,756.00","10,558.90",71.43K,-0.47%
24-Sep-20,"10,739.40","10,238.10","10,787.80","10,201.00",82.95K,4.90%
23-Sep-20,"10,237.30","10,531.50","10,535.40","10,146.60",74.95K,-2.79%
22-Sep-20,"10,531.50","10,419.40","10,570.70","10,361.70",63.52K,1.10%
21-Sep-20,"10,416.80","10,919.90","10,987.20","10,328.50",109.85K,-4.62%
20-Sep-20,"10,921.50","11,081.60","11,081.60","10,772.70",53.39K,-1.45%
19-Sep-20,"11,081.80","10,933.00","11,177.10","10,890.70",51.63K,1.36%
18-Sep-20,"10,933.00","10,941.30","11,029.70","10,818.70",63.48K,-0.08%
17-Sep-20,"10,941.30","10,950.10","11,039.30","10,755.20",77.22K,-0.07%
16-Sep-20,"10,949.50","10,785.20","11,093.30","10,669.20",94.94K,1.52%
15-Sep-20,"10,785.30","10,675.20","10,931.80","10,627.80",91.70K,1.03%
14-Sep-20,"10,675.30","10,332.70","10,744.30","10,264.50",96.64K,3.38%
13-Sep-20,"10,326.00","10,441.70","10,579.60","10,219.40",66.12K,-1.11%
12-Sep-20,"10,441.90","10,390.20","10,476.80","10,275.90",48.49K,0.50%
11-Sep-20,"10,390.20","10,339.80","10,398.80","10,212.60",62.28K,0.49%
10-Sep-20,"10,339.70","10,224.30","10,480.30","10,219.20",88.01K,1.13%
09-Sep-20,"10,224.60","10,126.80","10,343.30","9,984.60",71.37K,0.97%
08-Sep-20,"10,126.60","10,376.90","10,434.40","9,877.10",113.90K,-2.41%
07-Sep-20,"10,376.90","10,296.40","10,400.90","9,887.00",12.40M,0.78%
06-Sep-20,"10,296.40","10,092.20","10,337.70","10,004.70",12.12M,2.02%
05-Sep-20,"10,092.20","10,472.30","10,558.70","9,897.80",14.72M,-3.63%
04-Sep-20,"10,472.50","10,168.70","10,614.20","9,960.30",12.50M,2.99%
03-Sep-20,"10,168.80","11,413.20","11,442.70","10,009.50",9.65M,-10.90%
02-Sep-20,"11,413.30","11,914.40","11,947.50","11,244.90",20.26M,-4.21%
01-Sep-20,"11,914.90","11,644.20","12,045.90","11,544.60",580.69K,2.32%
31-Aug-20,"11,644.20","11,701.10","11,760.20","11,563.80",496.14K,-0.49%
30-Aug-20,"11,702.00","11,468.10","11,704.20","11,462.60",409.36K,2.04%
29-Aug-20,"11,468.10","11,527.80","11,576.80","11,433.50",389.85K,-0.51%
28-Aug-20,"11,527.40","11,327.50","11,539.00","11,281.90",464.94K,1.77%
27-Aug-20,"11,327.40","11,462.30","11,580.30","11,135.30",560.59K,-1.18%
26-Aug-20,"11,462.30","11,324.90","11,533.60","11,254.60",513.06K,1.21%
25-Aug-20,"11,324.80","11,752.90","11,766.90","11,131.00",594.07K,-3.65%
24-Aug-20,"11,753.50","11,641.60","11,824.60","11,587.10",429.13K,0.96%
23-Aug-20,"11,641.60","11,661.10","11,705.40","11,520.80",377.33K,-0.17%
22-Aug-20,"11,661.30","11,529.20","11,677.00","11,382.10",433.98K,1.15%
21-Aug-20,"11,529.20","11,856.90","11,877.40","11,495.60",506.38K,-2.76%
20-Aug-20,"11,856.90","11,751.00","11,881.00","11,672.70",430.93K,0.91%
19-Aug-20,"11,750.20","11,944.40","12,013.20","11,602.60",550.26K,-1.65%
18-Aug-20,"11,947.60","12,283.00","12,381.40","11,842.00",606.79K,-2.73%
17-Aug-20,"12,282.60","11,898.80","12,444.10","11,764.00",628.41K,3.22%
16-Aug-20,"11,899.00","11,845.50","11,922.50","11,688.90",410.81K,0.45%
15-Aug-20,"11,845.30","11,751.10","11,964.00","11,711.50",499.10K,0.80%
14-Aug-20,"11,750.80","11,771.10","11,835.50","11,651.50",435.44K,-0.17%
13-Aug-20,"11,770.90","11,557.20","11,772.90","11,298.40",545.67K,1.85%
12-Aug-20,"11,557.20","11,390.40","11,605.40","11,190.60",549.59K,1.46%
11-Aug-20,"11,390.40","11,889.20","11,931.80","11,146.70",615.90K,-4.19%
10-Aug-20,"11,889.20","11,681.10","12,041.10","11,546.90",564.11K,1.78%
09-Aug-20,"11,681.20","11,764.40","11,792.80","11,527.50",303.00K,-0.71%
08-Aug-20,"11,764.30","11,591.60","11,805.50","11,533.50",317.06K,1.49%
07-Aug-20,"11,592.00","11,757.10","11,901.80","11,352.40",517.00K,-1.40%
06-Aug-20,"11,757.10","11,735.00","11,898.40","11,563.00",554.85K,0.19%
05-Aug-20,"11,735.10","11,184.80","11,771.50","11,114.50",570.83K,4.92%
04-Aug-20,"11,184.70","11,223.80","11,407.80","11,043.00",485.79K,-0.35%
03-Aug-20,"11,224.40","11,066.90","11,461.10","10,981.60",470.24K,1.42%
02-Aug-20,"11,066.80","11,802.60","12,061.10","10,730.70",647.95K,-6.24%
01-Aug-20,"11,803.10","11,333.20","11,847.70","11,226.10",611.47K,4.14%
31-Jul-20,"11,333.40","11,096.50","11,434.80","10,964.60",530.95K,2.14%
30-Jul-20,"11,096.20","11,105.80","11,164.40","10,861.60",501.14K,-0.09%
29-Jul-20,"11,105.90","10,908.40","11,336.50","10,771.80",576.83K,1.81%
28-Jul-20,"10,908.50","10,961.10","11,046.10","10,873.60",658.37K,-1.04%
27-Jul-20,"11,022.80","9,932.70","11,367.00","9,894.60",908.99K,10.98%
26-Jul-20,"9,932.50","9,690.00","10,086.60","9,645.90",415.07K,2.35%
25-Jul-20,"9,704.10","9,546.70","9,729.30","9,536.20",306.29K,1.65%
24-Jul-20,"9,546.40","9,599.20","9,626.20","9,480.50",359.16K,-0.55%
23-Jul-20,"9,599.60","9,513.60","9,646.50","9,451.10",425.66K,0.90%
22-Jul-20,"9,513.70","9,387.40","9,523.10","9,296.00",386.00K,1.35%
21-Jul-20,"9,387.30","9,162.30","9,426.90","9,155.10",458.99K,2.46%
20-Jul-20,"9,162.40","9,208.10","9,218.40","9,139.90",312.98K,-0.50%
19-Jul-20,"9,208.00","9,170.10","9,224.80","9,106.40",265.25K,0.41%
18-Jul-20,"9,170.20","9,155.80","9,198.80","9,126.70",276.40K,0.16%
17-Jul-20,"9,155.80","9,135.40","9,181.90","9,091.50",310.92K,0.22%
16-Jul-20,"9,135.30","9,198.70","9,224.20","9,052.00",429.04K,-0.69%
15-Jul-20,"9,198.70","9,253.60","9,270.20","9,168.70",429.84K,-0.59%
14-Jul-20,"9,253.40","9,243.10","9,274.80","9,135.70",453.83K,0.11%
13-Jul-20,"9,243.60","9,300.50","9,329.60","9,207.60",456.87K,-0.62%
12-Jul-20,"9,300.80","9,234.20","9,337.80","9,170.40",366.88K,0.73%
11-Jul-20,"9,233.30","9,285.80","9,295.50","9,184.20",353.92K,-0.56%
10-Jul-20,"9,285.10","9,239.00","9,309.80","9,131.90",418.47K,0.53%
09-Jul-20,"9,235.70","9,430.10","9,434.50","9,176.00",444.27K,-2.06%
08-Jul-20,"9,429.90","9,256.30","9,458.30","9,233.10",509.94K,1.88%
07-Jul-20,"9,256.00","9,338.80","9,371.20","9,209.30",420.55K,-0.89%
06-Jul-20,"9,339.00","9,080.40","9,363.00","9,063.20",510.27K,2.84%
05-Jul-20,"9,081.00","9,134.30","9,149.60","8,932.10",314.10K,-0.58%
04-Jul-20,"9,134.40","9,067.10","9,182.30","9,049.60",261.25K,0.74%
03-Jul-20,"9,067.10","9,085.00","9,120.40","9,050.90",333.88K,-0.20%
02-Jul-20,"9,085.10","9,229.90","9,259.70","8,962.10",483.10K,-1.57%
01-Jul-20,"9,229.90","9,135.90","9,289.00","9,101.10",366.78K,1.03%
30-Jun-20,"9,135.40","9,186.00","9,199.80","9,075.30",381.73K,-0.54%
29-Jun-20,"9,185.40","9,122.80","9,229.10","9,033.60",401.12K,0.67%
28-Jun-20,"9,124.00","9,008.40","9,185.50","8,950.20",329.01K,1.28%
27-Jun-20,"9,008.30","9,160.50","9,190.50","8,865.30",441.93K,-1.66%
26-Jun-20,"9,160.00","9,247.50","9,296.50","9,060.10",489.84K,-0.95%
25-Jun-20,"9,247.50","9,300.80","9,327.30","9,022.60",524.45K,-0.59%
24-Jun-20,"9,302.00","9,624.60","9,667.40","9,223.00",515.78K,-3.35%
23-Jun-20,"9,624.60","9,683.90","9,715.60","9,581.80",375.49K,-0.61%
22-Jun-20,"9,683.70","9,296.50","9,751.90","9,285.80",523.32K,4.17%
21-Jun-20,"9,296.40","9,358.80","9,411.20","9,288.50",335.99K,-0.67%
20-Jun-20,"9,358.80","9,314.00","9,394.50","9,199.80",383.44K,0.48%
19-Jun-20,"9,314.00","9,390.30","9,424.00","9,249.60",478.49K,-0.79%
18-Jun-20,"9,388.10","9,464.60","9,480.40","9,289.30",391.67K,-0.81%
17-Jun-20,"9,464.60","9,523.60","9,543.60","9,258.20",446.45K,-0.62%
16-Jun-20,"9,523.50","9,425.60","9,577.10","9,379.30",545.47K,1.04%
15-Jun-20,"9,425.40","9,345.50","9,489.70","8,925.60",750.90K,0.86%
14-Jun-20,"9,345.30","9,470.70","9,474.70","9,264.40",311.27K,-1.33%
13-Jun-20,"9,471.30","9,466.50","9,484.90","9,369.90",364.97K,0.05%
12-Jun-20,"9,466.60","9,283.70","9,547.50","9,249.40",529.28K,1.97%
11-Jun-20,"9,283.20","9,878.90","9,945.20","9,139.10",919.30K,-6.03%
10-Jun-20,"9,878.80","9,768.80","9,970.90","9,710.70",533.55K,1.13%
09-Jun-20,"9,768.80","9,777.70","9,857.20","9,616.60",479.55K,-0.09%
08-Jun-20,"9,777.90","9,743.40","9,788.20","9,662.30",431.04K,0.36%
07-Jun-20,"9,742.60","9,669.60","9,791.80","9,417.40",549.20K,0.76%
06-Jun-20,"9,669.60","9,630.80","9,733.10","9,549.50",370.85K,0.40%
05-Jun-20,"9,631.20","9,794.00","9,846.10","9,628.70",527.05K,-1.67%
04-Jun-20,"9,794.40","9,667.20","9,864.40","9,490.90",593.66K,1.32%
03-Jun-20,"9,667.20","9,527.00","9,667.20","9,421.70",558.12K,1.47%
02-Jun-20,"9,527.60","10,190.70","10,207.30","9,347.30",1.06M,-6.49%
01-Jun-20,"10,189.30","9,454.50","10,301.80","9,429.70",796.68K,7.77%
31-May-20,"9,454.80","9,692.90","9,695.60","9,406.20",645.27K,-2.45%
30-May-20,"9,692.50","9,424.80","9,729.90","9,352.70",720.62K,2.84%
29-May-20,"9,424.80","9,573.40","9,596.50","9,358.10",814.33K,-1.54%
28-May-20,"9,572.20","9,199.80","9,610.80","9,119.20",948.86K,4.06%
27-May-20,"9,199.10","8,842.30","9,210.90","8,818.60",810.89K,4.03%
26-May-20,"8,842.50","8,897.70","8,994.60","8,713.90",784.92K,-0.63%
25-May-20,"8,898.20","8,728.00","8,959.50","8,666.10",941.89K,1.95%
24-May-20,"8,728.20","9,177.90","9,292.00","8,724.10",1.11M,-4.89%
23-May-20,"9,177.00","9,169.80","9,303.20","9,098.90",812.56K,0.08%
22-May-20,"9,169.70","9,058.20","9,253.50","8,952.10",914.59K,1.22%
21-May-20,"9,059.00","9,511.60","9,567.10","8,833.60",1.41M,-4.76%
20-May-20,"9,512.30","9,773.00","9,829.30","9,368.40",1.15M,-2.67%
19-May-20,"9,773.30","9,730.80","9,883.90","9,498.70",1.16M,0.44%
18-May-20,"9,730.70","9,678.40","9,930.20","9,524.40",1.18M,0.55%
17-May-20,"9,677.70","9,376.60","9,866.00","9,327.80",1.18M,3.18%
16-May-20,"9,379.50","9,318.10","9,579.00","9,233.00",1.10M,0.66%
15-May-20,"9,318.00","9,778.60","9,819.60","9,223.20",1.56M,-4.71%
14-May-20,"9,778.40","9,298.70","9,887.50","9,265.80",1.77M,5.16%
13-May-20,"9,298.70","8,813.90","9,384.60","8,799.10",1.50M,5.50%
12-May-20,"8,813.80","8,569.80","8,964.50","8,542.80",1.35M,2.73%
11-May-20,"8,579.80","8,737.60","9,129.60","8,235.60",2.29M,-1.82%
10-May-20,"8,738.80","9,553.90","9,569.40","8,259.30",2.47M,-8.54%
09-May-20,"9,554.60","9,806.00","9,910.50","9,533.60",1.49M,-2.57%
08-May-20,"9,806.20","9,980.10","10,018.20","9,731.40",1.42M,-1.74%
07-May-20,"9,979.80","9,152.70","10,033.00","9,064.80",1.91M,9.05%
06-May-20,"9,151.40","9,000.60","9,373.70","8,923.60",1.62M,1.67%
05-May-20,"9,001.00","8,874.20","9,078.70","8,800.40",1.05M,1.42%
04-May-20,"8,874.70","8,885.50","8,945.50","8,553.20",1.12M,-0.12%
03-May-20,"8,885.50","8,966.20","9,169.90","8,742.20",1.15M,-0.90%
02-May-20,"8,966.30","8,821.60","8,986.20","8,771.30",890.34K,1.64%
01-May-20,"8,821.60","8,628.60","9,040.30","8,621.00",1.11M,2.23%
30-Apr-20,"8,629.00","8,770.60","9,437.50","8,425.50",2.04M,-1.62%
29-Apr-20,"8,770.90","7,746.70","8,918.50","7,729.70",1.83M,13.22%
28-Apr-20,"7,746.90","7,766.00","7,770.10","7,655.30",808.09K,-0.25%
27-Apr-20,"7,766.00","7,679.40","7,768.50","7,637.70",980.50K,1.13%
26-Apr-20,"7,678.90","7,540.40","7,679.40","7,520.50",921.59K,1.84%
25-Apr-20,"7,540.40","7,503.90","7,684.60","7,451.00",861.93K,0.49%
24-Apr-20,"7,503.80","7,491.30","7,583.50","7,423.50",951.95K,0.20%
23-Apr-20,"7,488.50","7,112.80","7,655.40","7,036.50",1.34M,5.28%
22-Apr-20,"7,112.90","6,842.50","7,137.40","6,821.80",914.18K,3.95%
21-Apr-20,"6,842.50","6,833.40","6,919.30","6,774.30",892.57K,0.13%
20-Apr-20,"6,833.50","7,122.90","7,207.50","6,771.20",1.26M,-4.06%
19-Apr-20,"7,122.90","7,230.90","7,238.00","7,079.10",5.93M,-1.49%
18-Apr-20,"7,230.80","7,035.90","7,259.40","7,031.50",796.45K,2.77%
17-Apr-20,"7,035.80","7,085.50","7,142.80","7,005.80",810.10K,-0.70%
16-Apr-20,"7,085.60","6,629.10","7,159.70","6,520.50",1.54M,6.89%
15-Apr-20,"6,629.10","6,851.30","6,929.50","6,615.90",1.00M,-3.24%
14-Apr-20,"6,850.90","6,841.80","6,970.80","6,768.60",999.53K,0.14%
13-Apr-20,"6,841.30","6,918.10","6,920.30","6,618.50",1.25M,-1.10%
12-Apr-20,"6,917.60","6,867.90","7,158.80","6,785.10",1.10M,0.73%
11-Apr-20,"6,867.80","6,862.70","6,931.40","6,765.10",845.58K,0.07%
10-Apr-20,"6,863.10","7,289.00","7,294.40","6,756.10",1.37M,-5.84%
09-Apr-20,"7,289.00","7,361.10","7,361.10","7,140.30",963.55K,-0.98%
08-Apr-20,"7,361.20","7,185.60","7,396.10","7,153.10",983.94K,2.45%
07-Apr-20,"7,185.20","7,332.30","7,440.30","7,101.70",1.32M,-2.01%
06-Apr-20,"7,332.30","6,772.80","7,335.00","6,770.10",1.53M,8.26%
05-Apr-20,"6,772.70","6,857.50","6,889.40","6,686.00",842.33K,-1.23%
04-Apr-20,"6,857.40","6,735.90","6,958.60","6,679.10",1.05M,1.80%
03-Apr-20,"6,735.90","6,799.90","7,026.30","6,623.60",1.35M,-0.95%
02-Apr-20,"6,800.50","6,638.80","7,182.70","6,567.90",1.74M,2.44%
01-Apr-20,"6,638.50","6,412.40","6,661.30","6,157.40",1.40M,3.52%
31-Mar-20,"6,412.50","6,391.10","6,513.10","6,346.30",1.05M,0.34%
30-Mar-20,"6,391.00","5,890.40","6,576.50","5,872.50",1.43M,8.50%
29-Mar-20,"5,890.40","6,233.20","6,258.80","5,889.30",916.17K,-5.51%
28-Mar-20,"6,233.70","6,373.40","6,374.30","6,046.50",1.26M,-2.19%
27-Mar-20,"6,373.40","6,725.50","6,813.70","6,322.30",1.16M,-5.23%
26-Mar-20,"6,725.10","6,677.90","6,772.90","6,541.70",1.18M,0.69%
25-Mar-20,"6,678.90","6,744.80","6,930.20","6,474.60",1.52M,-0.97%
24-Mar-20,"6,744.60","6,468.80","6,814.20","6,380.80",1.73M,4.26%
23-Mar-20,"6,468.90","5,822.00","6,564.70","5,710.80",1.88M,11.11%
22-Mar-20,"5,822.10","6,186.90","6,394.40","5,771.20",1.48M,-5.89%
21-Mar-20,"6,186.20","6,205.60","6,438.30","5,887.00",1.64M,-0.31%
20-Mar-20,"6,205.30","6,171.60","6,858.10","5,748.20",2.22M,0.54%
19-Mar-20,"6,172.00","5,359.20","6,379.50","5,256.00",2.18M,15.12%
18-Mar-20,"5,361.40","5,260.70","5,373.10","5,020.90",1.80M,1.91%
17-Mar-20,"5,261.10","5,030.20","5,432.80","4,946.50",1.89M,4.59%
16-Mar-20,"5,030.00","5,366.40","5,369.30","4,477.70",2.55M,-6.27%
15-Mar-20,"5,366.30","5,182.90","5,863.30","5,120.60",1.61M,3.54%
14-Mar-20,"5,182.70","5,589.40","5,634.90","5,072.20",1.69M,-7.19%
13-Mar-20,"5,584.30","4,815.20","5,934.30","3,869.50",4.17M,15.71%
12-Mar-20,"4,826.00","7,935.20","7,963.10","4,546.60",3.22M,-39.18%
11-Mar-20,"7,935.10","7,892.10","7,976.50","7,606.00",1.10M,0.56%
10-Mar-20,"7,891.20","7,933.00","8,145.50","7,740.20",1.20M,-0.53%
09-Mar-20,"7,933.00","8,035.80","8,158.80","7,648.70",1.54M,-1.26%
08-Mar-20,"8,034.10","8,887.80","8,888.00","8,015.30",1.11M,-9.61%
07-Mar-20,"8,887.80","9,134.20","9,180.80","8,848.70",750.65K,-2.70%
06-Mar-20,"9,134.80","9,060.60","9,165.20","9,004.90",1.04M,0.82%
05-Mar-20,"9,060.30","8,757.90","9,147.30","8,751.50",950.76K,3.45%
04-Mar-20,"8,757.90","8,761.30","8,840.30","8,679.70",759.69K,-0.04%
03-Mar-20,"8,761.40","8,906.10","8,911.70","8,669.30",1.01M,-1.61%
02-Mar-20,"8,904.80","8,537.50","8,961.80","8,503.10",1.02M,4.27%
01-Mar-20,"8,540.00","8,543.80","8,737.20","8,437.20",784.05K,-0.04%
29-Feb-20,"8,543.70","8,697.10","8,793.70","8,539.80",683.44K,-1.77%
28-Feb-20,"8,697.50","8,820.10","8,898.70","8,451.90",1.08M,-1.37%
27-Feb-20,"8,818.60","8,800.10","8,968.30","8,538.50",1.13M,0.21%
26-Feb-20,"8,800.30","9,317.10","9,368.10","8,672.00",1.32M,-5.55%
25-Feb-20,"9,317.20","9,662.60","9,672.30","9,269.80",937.97K,-3.57%
24-Feb-20,"9,662.70","9,943.20","9,981.00","9,507.00",980.00K,-2.82%
23-Feb-20,"9,942.70","9,655.60","9,965.60","9,653.40",775.88K,2.97%
22-Feb-20,"9,655.70","9,684.50","9,706.50","9,569.80",589.88K,-0.30%
21-Feb-20,"9,684.50","9,602.20","9,747.10","9,574.50",716.61K,0.85%
20-Feb-20,"9,602.40","9,611.90","9,681.40","9,448.90",870.80K,-0.07%
19-Feb-20,"9,609.40","10,158.60","10,230.90","9,424.30",905.95K,-5.40%
18-Feb-20,"10,158.40","9,701.50","10,230.10","9,601.60",945.91K,4.71%
17-Feb-20,"9,701.40","9,931.70","9,951.50","9,468.90",961.88K,-2.32%
16-Feb-20,"9,932.30","9,907.40","10,056.40","9,654.90",808.91K,0.25%
15-Feb-20,"9,907.70","10,336.00","10,369.80","9,831.70",808.81K,-4.12%
14-Feb-20,"10,333.00","10,235.50","10,372.40","10,125.20",732.51K,0.96%
13-Feb-20,"10,235.10","10,321.90","10,482.60","10,116.90",940.30K,-0.80%
12-Feb-20,"10,317.70","10,229.30","10,435.60","10,229.30",803.25K,0.86%
11-Feb-20,"10,229.50","9,854.00","10,314.10","9,725.10",791.28K,3.81%
10-Feb-20,"9,854.10","10,151.50","10,181.70","9,774.80",781.22K,-2.93%
09-Feb-20,"10,151.50","9,895.40","10,157.10","9,882.70",617.35K,2.59%
08-Feb-20,"9,895.50","9,817.30","9,931.20","9,673.20",551.31K,0.78%
07-Feb-20,"9,818.60","9,771.90","9,872.50","9,738.70",608.96K,0.48%
06-Feb-20,"9,772.00","9,611.80","9,854.90","9,536.10",778.67K,1.67%
05-Feb-20,"9,611.80","9,194.10","9,726.80","9,179.90",771.46K,4.54%
04-Feb-20,"9,193.90","9,296.50","9,347.50","9,193.90",651.68K,-1.10%
03-Feb-20,"9,296.60","9,334.60","9,582.80","9,243.10",701.39K,-0.41%
02-Feb-20,"9,334.90","9,381.50","9,465.40","9,183.10",683.37K,-0.50%
01-Feb-20,"9,381.60","9,349.30","9,458.80","9,301.50",458.42K,0.35%
31-Jan-20,"9,349.10","9,508.30","9,525.00","9,222.30",633.37K,-1.66%
30-Jan-20,"9,507.30","9,299.10","9,569.00","9,209.20",765.21K,2.24%
29-Jan-20,"9,298.90","9,377.30","9,428.70","9,250.90",749.88K,-0.84%
28-Jan-20,"9,377.30","8,866.60","9,389.50","8,866.60",954.20K,5.76%
27-Jan-20,"8,866.60","8,608.10","8,983.10","8,585.60",706.45K,3.01%
26-Jan-20,"8,607.80","8,341.60","8,607.80","8,304.90",468.34K,3.19%
25-Jan-20,"8,341.60","8,439.90","8,447.60","8,277.20",444.00K,-1.17%
24-Jan-20,"8,439.90","8,404.90","8,522.00","8,242.60",617.02K,0.41%
23-Jan-20,"8,405.10","8,678.50","8,687.30","8,309.60",722.67K,-3.15%
22-Jan-20,"8,678.50","8,733.00","8,805.40","8,610.80",509.06K,-0.62%
21-Jan-20,"8,732.60","8,642.00","8,770.30","8,524.00",540.20K,1.05%
20-Jan-20,"8,641.90","8,705.70","8,740.10","8,539.20",599.06K,-0.74%
19-Jan-20,"8,706.20","8,916.30","9,183.70","8,552.80",975.01K,-2.36%
18-Jan-20,"8,916.30","8,913.00","8,982.30","8,814.60",627.74K,0.04%
17-Jan-20,"8,913.10","8,726.70","9,005.10","8,675.90",794.11K,2.13%
16-Jan-20,"8,726.90","8,818.10","8,850.00","8,605.80",748.32K,-1.04%
15-Jan-20,"8,818.30","8,827.90","8,904.00","8,615.50",1.17M,-0.12%
14-Jan-20,"8,829.20","8,111.20","8,898.70","8,111.20",1.48M,8.85%
13-Jan-20,"8,111.40","8,188.30","8,196.70","8,068.40",610.66K,-0.93%
12-Jan-20,"8,187.60","8,023.30","8,189.90","7,973.10",595.22K,2.04%
11-Jan-20,"8,024.10","8,187.80","8,262.90","8,008.40",776.75K,-1.99%
10-Jan-20,"8,187.10","7,842.50","8,187.40","7,697.70",1.05M,4.40%
09-Jan-20,"7,842.40","8,060.00","8,065.90","7,779.20",786.50K,-2.70%
08-Jan-20,"8,059.60","8,154.20","8,436.40","7,900.80",1.19M,-1.18%
07-Jan-20,"8,155.70","7,759.10","8,182.00","7,754.10",1.01M,5.11%
06-Jan-20,"7,759.10","7,372.60","7,783.10","7,366.70",786.75K,5.24%
05-Jan-20,"7,372.50","7,376.80","7,501.00","7,345.60",628.14K,-0.06%
04-Jan-20,"7,376.80","7,345.10","7,433.10","7,291.40",523.91K,0.46%
03-Jan-20,"7,343.10","6,967.10","7,402.90","6,884.10",936.29K,5.40%
02-Jan-20,"6,967.00","7,199.70","7,209.60","6,901.40",632.78K,-3.23%
01-Jan-20,"7,199.80","7,196.40","7,259.40","7,180.00",420.28K,0.05%
31-Dec-19,"7,196.40","7,261.50","7,331.00","7,167.40",586.60K,-0.90%
30-Dec-19,"7,261.80","7,397.50","7,420.90","7,244.10",606.11K,-1.84%
29-Dec-19,"7,397.50","7,321.60","7,518.90","7,303.00",611.69K,1.04%
28-Dec-19,"7,321.50","7,261.90","7,375.90","7,256.50",610.96K,0.82%
27-Dec-19,"7,261.70","7,210.80","7,293.80","7,128.50",718.07K,0.70%
26-Dec-19,"7,210.90","7,225.00","7,414.30","7,177.30",795.09K,-0.19%
25-Dec-19,"7,224.80","7,268.30","7,542.40","7,150.90",625.41K,-0.60%
24-Dec-19,"7,268.30","7,322.40","7,433.20","7,185.70",785.54K,-0.74%
23-Dec-19,"7,322.80","7,496.20","7,684.00","7,276.20",952.16K,-2.31%
22-Dec-19,"7,495.80","7,156.30","7,501.10","7,142.00",677.94K,4.74%
21-Dec-19,"7,156.20","7,196.40","7,197.60","7,129.60",468.74K,-0.56%
20-Dec-19,"7,196.40","7,165.50","7,218.40","7,107.70",627.04K,0.43%
19-Dec-19,"7,165.50","7,276.40","7,354.00","7,039.30",778.72K,-1.52%
18-Dec-19,"7,276.00","6,613.50","7,387.70","6,462.20",1.14M,10.02%
17-Dec-19,"6,613.30","6,903.50","6,943.50","6,575.00",894.55K,-4.20%
16-Dec-19,"6,903.50","7,128.50","7,153.10","6,864.60",689.56K,-3.16%
15-Dec-19,"7,128.50","7,080.80","7,175.80","7,033.80",492.58K,0.67%
